driver_id,trip_distance,trip_cost,rating,rider_feedback,region,latitude,longitude,timestamp
5014,12.56,19.69,5,long wait,Suburb East,40.63968290317214,-73.89854460326671,2024-01-23 12:25:00
6116,17.89,22.67,4,dirty car,Residential South,40.662903406137126,-73.91284630183588,2024-01-23 12:46:00
5197,5.57,7.75,5,dirty car,Suburb East,40.68917240475223,-73.92551224403498,2024-01-23 14:02:00
9907,8.09,14.4,3,dirty car,Commercial District,40.747599905925426,-73.98474182225856,2024-01-23 15:36:00
6959,13.07,20.55,5,wonderful trip,University Area,40.85300282622659,-73.96292938703031,2024-01-23 19:30:00
2308,27.05,38.17,5,rude driver,University Area,40.820055643972246,-73.96307848073285,2024-01-23 20:07:00
7895,20.25,30.49,4,traffic delay,Airport,40.688558303255135,-73.82227622172893,2024-01-23 21:38:00
8526,9.07,11.65,4,perfect ride,Uptown,40.79262001809054,-73.95541160646634,2024-01-23 22:30:00
4004,4.36,7.91,5,long wait,Residential North,40.86192394982168,-73.87961543982837,2024-01-24 01:30:00
6051,32.45,40.44,4,good value,Suburb East,40.666398346969025,-73.93984060315348,2024-01-24 02:03:00
7484,8.57,13.67,4,late pickup,University Area,40.82201371239357,-73.98436339324479,2024-01-24 05:16:00
6745,8.23,14.59,4,top quality,Suburb East,40.66382530428988,-73.9328104157792,2024-01-24 05:37:00
2633,10.76,14.53,4,uncomfortable seats,Midtown,40.750766082103794,-73.95714248275905,2024-01-24 06:10:00
9433,15.07,22.12,5,comfortable car,Commercial District,40.776914284291166,-74.029429534863,2024-01-24 07:34:00
3693,16.1,24.56,5,good value,Airport,40.6545593268305,-73.80487342742025,2024-01-24 07:34:00
3143,3.37,7.63,3,perfect ride,Suburb West,40.753792734499726,-74.08934982693143,2024-01-24 09:51:00
3265,4.53,5.81,4,long wait,Commercial District,40.78417929211954,-73.99852841428209,2024-01-24 10:45:00
6949,15.06,22.4,1,poor navigation,Suburb West,40.713007037086115,-74.09294991126343,2024-01-24 11:59:00
3136,7.84,13.16,1,excellent driver,Suburb East,40.66129629043584,-73.97730278499621,2024-01-24 12:28:00
7677,4.92,9.4,5,on time,Suburb West,40.73000023363966,-74.05326208350245,2024-01-24 12:43:00
3665,52.57,66.74,1,dirty car,Midtown,40.751629580302506,-74.01645887083446,2024-01-24 14:19:00
8158,13.14,21.26,4,pleasant journey,Residential South,40.71871709971828,-73.91659526117898,2024-01-24 14:52:00
2045,22.39,30.99,5,professional service,University Area,40.806429015750375,-73.99350511411245,2024-01-24 16:10:00
7941,22.31,27.84,5,perfect ride,Airport,40.67520914986521,-73.75412968655522,2024-01-24 16:47:00
6280,38.65,52.13,5,excellent service,Residential North,40.88121596920731,-73.91182361653702,2024-01-24 18:38:00
8340,7.77,13.05,4,noisy vehicle,Airport,40.641923926659715,-73.774267067074,2024-01-24 18:40:00
5911,26.74,34.52,5,wonderful trip,Uptown,40.82081586042661,-73.9816745900231,2024-01-24 21:44:00
1529,24.34,31.74,5,wrong route,Uptown,40.83028244246794,-73.98530652397469,2024-01-24 23:16:00
8099,13.99,20.59,4,outstanding service,Commercial District,40.80007963987583,-73.96337039224267,2024-01-25 01:09:00
3871,10.94,13.56,5,quick response,Residential South,40.66398117494603,-74.004710660686,2024-01-25 02:00:00
1329,14.03,18.97,2,rude driver,Residential South,40.681914978422945,-73.98626795139262,2024-01-25 03:35:00
7457,14.25,22.04,5,friendly driver,Residential South,40.679463497333785,-74.00001242178855,2024-01-25 05:50:00
3408,58.03,71.17,4,rude driver,Suburb West,40.775861571899256,-74.10596710298337,2024-01-25 07:12:00
5612,6.92,11.37,5,rough ride,Downtown,40.75656992661941,-74.0418397424387,2024-01-25 07:16:00
2925,9.57,10.95,4,poor navigation,Downtown,40.70176559147032,-74.05593605391395,2024-01-25 07:22:00
9195,7.65,14.62,5,highly recommend,Airport,40.681295140390645,-73.82312097468122,2024-01-25 08:16:00
2028,55.11,68.98,3,punctual driver,University Area,40.774054079482305,-73.93946460282226,2024-01-25 09:22:00
7949,10.33,18.51,1,great experience,Airport,40.599796983743225,-73.81744883629682,2024-01-25 09:34:00
3785,7.87,10.33,3,amazing driver,Residential South,40.73404069691924,-73.97304265081233,2024-01-25 10:04:00
9234,12.92,15.26,5,very smooth ride,Residential North,40.889800049207736,-73.90805457581357,2024-01-25 10:07:00
6150,23.98,29.95,3,top quality,Residential South,40.69872513772756,-73.92587189064378,2024-01-25 10:12:00
2994,19.5,23.9,5,late pickup,Commercial District,40.74658950168852,-74.03496320156366,2024-01-25 10:20:00
2759,47.52,55.7,5,poor navigation,Residential North,40.81694351941949,-73.9337089855132,2024-01-25 11:13:00
4291,9.67,17.85,5,rough ride,Uptown,40.738291116966906,-73.93747187263008,2024-01-25 11:43:00
2667,16.16,20.21,5,expensive fare,Downtown,40.74704474908077,-74.01721010985436,2024-01-25 13:37:00
6352,15.89,21.65,2,very smooth ride,University Area,40.7891507048875,-73.91596815080929,2024-01-25 13:53:00
6232,33.06,40.09,2,rough ride,Midtown,40.74522305279475,-73.99659192527118,2024-01-25 14:12:00
7303,108.28,127.51,5,comfortable car,Airport,40.673939877374465,-73.80190707551517,2024-01-25 15:15:00
5158,10.71,16.88,3,good music,Downtown,40.71898506530453,-74.0295527842463,2024-01-25 15:51:00
3866,17.02,22.66,4,clean vehicle,University Area,40.84122898590584,-73.9512986038948,2024-01-25 16:38:00
9705,17.5,22.34,4,pleasant journey,Commercial District,40.786429801839745,-73.95493422371919,2024-01-25 16:41:00
8777,4.19,10.59,1,highly recommend,Residential North,40.8346448848808,-73.90603920556315,2024-01-25 20:03:00
8679,16.24,19.21,5,excellent service,Suburb West,40.774577518220724,-74.03451563303169,2024-01-25 20:44:00
5648,19.59,22.41,5,rude driver,Downtown,40.674090321106064,-73.96510902955264,2024-01-25 20:45:00
2442,55.77,67.75,4,wonderful trip,Suburb West,40.74268553066971,-74.06596300688655,2024-01-25 23:01:00
1661,44.64,55.67,5,good music,Residential South,40.68650235659697,-73.99569728100447,2024-01-26 01:18:00
5249,1.78,6.24,5,wonderful trip,University Area,40.76284137632495,-73.95108734174497,2024-01-26 02:35:00
9320,48.36,60.6,3,great experience,Residential South,40.73978392096765,-73.99866077828679,2024-01-26 03:15:00
7059,79.85,103.01,4,long wait,Residential North,40.89262945193475,-73.90389897993123,2024-01-26 06:37:00
3878,28.3,32.3,5,uncomfortable seats,Uptown,40.735073209566835,-74.00944467383745,2024-01-26 07:40:00
2077,15.93,22.13,5,amazing driver,Suburb West,40.7562191929468,-74.09854364884225,2024-01-26 09:33:00
3219,6.44,14.3,2,punctual driver,Airport,40.66917381569252,-73.75442775734986,2024-01-26 09:49:00
1728,5.08,12.2,4,punctual driver,Suburb West,40.70813467764847,-74.03162250182338,2024-01-26 10:37:00
6415,5.04,9.81,5,on time,Residential North,40.86716150057651,-73.91070632517587,2024-01-26 10:51:00
7770,9.69,14.99,2,rough ride,Uptown,40.82177725085424,-73.9480095800987,2024-01-26 14:06:00
8125,12.99,16.84,5,comfortable car,Suburb East,40.69726680154387,-73.9099212753886,2024-01-26 14:25:00
6177,12.54,18.03,5,clean vehicle,Suburb East,40.68703077693806,-73.9598646613584,2024-01-26 19:43:00
5752,13.02,17.11,3,long wait,Commercial District,40.75504011908255,-73.9888240059106,2024-01-26 20:13:00
6442,33.3,42.07,4,satisfied customer,Suburb West,40.730144301755445,-74.0809189093996,2024-01-26 20:23:00
1667,26.09,36.32,2,wonderful trip,Airport,40.59673661784402,-73.81124794078562,2024-01-27 01:57:00
5109,4.98,8.23,2,satisfied customer,Residential North,40.87788362807613,-73.88618594466124,2024-01-27 02:59:00
4335,25.56,33.09,4,excellent service,University Area,40.84474131764867,-73.94926966736013,2024-01-27 03:31:00
8312,11.27,19.11,5,poor navigation,Suburb East,40.66998218528371,-73.97761937639696,2024-01-27 04:06:00
2098,2.63,8.7,4,pleasant journey,Suburb East,40.68251183051972,-73.89555734538564,2024-01-27 05:34:00
4028,4.87,9.61,4,friendly driver,Downtown,40.68300178373224,-73.97680350080354,2024-01-27 08:27:00
1760,65.57,79.21,3,amazing driver,Suburb West,40.738170413651076,-74.0925961098614,2024-01-27 09:18:00
8099,21.92,26.72,3,top quality,Midtown,40.77151929602664,-73.94491430354724,2024-01-27 11:12:00
5268,10.54,14.2,5,very smooth ride,University Area,40.82208108800512,-73.98223463542624,2024-01-27 12:49:00
4117,16.45,20.52,5,friendly driver,Commercial District,40.729457172534836,-74.02795616169912,2024-01-27 14:06:00
8043,9.7,11.5,4,outstanding service,Commercial District,40.788191247421665,-74.007798800446,2024-01-27 14:31:00
4863,11.22,14.33,5,bad experience,Commercial District,40.79047092700021,-73.99477395787775,2024-01-27 14:38:00
4636,15.93,18.63,5,satisfied customer,Downtown,40.74445756133593,-73.96914935293147,2024-01-27 15:23:00
7420,18.64,21.09,5,rough ride,Suburb East,40.66603554240626,-73.90830746114693,2024-01-27 16:10:00
4687,17.08,23.07,5,top quality,Suburb East,40.6792713286945,-73.98597064589819,2024-01-27 18:04:00
9597,14.82,17.49,3,safe driving,Suburb West,40.70156195984781,-74.07336060357316,2024-01-27 18:57:00
9162,12.5,13.75,3,clean vehicle,Airport,40.68368272063647,-73.76418552618767,2024-01-27 19:02:00
7047,6.88,12.11,4,dirty car,Downtown,40.73426768709254,-74.01760398736826,2024-01-27 19:58:00
5286,16.42,28.39,1,noisy vehicle,Commercial District,40.80135702196867,-73.95345359406082,2024-01-27 21:21:00
2365,9.85,12.98,4,outstanding service,Commercial District,40.77220686098651,-73.97968063033846,2024-01-27 21:38:00
6757,8.08,13.52,5,pleasant journey,Suburb East,40.66461581981839,-73.9492519841325,2024-01-27 21:47:00
6387,38.25,44.97,5,good value,Residential North,40.860391641975234,-73.89895817128212,2024-01-27 21:54:00
9135,1.57,6.1,5,very smooth ride,Airport,40.68697276279145,-73.79815332870524,2024-01-27 21:57:00
3914,23.96,32.99,2,punctual driver,Uptown,40.82939539535753,-73.95771638440208,2024-01-27 22:02:00
2059,9.55,14.59,5,pleasant journey,Residential North,40.827614774055895,-73.93494905186706,2024-01-28 01:16:00
9445,27.96,38.85,4,punctual driver,Downtown,40.702823475363765,-73.98701112677615,2024-01-28 01:25:00
9571,8.69,11.9,3,top quality,Commercial District,40.77404891535296,-74.00919607898796,2024-01-28 03:00:00
2040,31.63,37.9,3,wrong route,Uptown,40.75407585150113,-74.00129036059299,2024-01-28 04:12:00
1814,11.48,19.52,3,rough ride,Uptown,40.73800583674086,-74.01083961304305,2024-01-28 04:50:00
5389,24.72,30.7,1,highly recommend,Airport,40.599442768870695,-73.78451596311272,2024-01-28 06:32:00
4716,2.41,8.74,5,good music,Midtown,40.782423522795796,-73.99351028035608,2024-01-28 06:36:00
6005,34.2,41.38,5,friendly driver,Suburb West,40.728573274530824,-74.11142266436153,2024-01-28 06:39:00
4304,25.03,30.4,4,perfect ride,Midtown,40.786562050409216,-73.9684827856822,2024-01-28 07:15:00
1137,8.58,11.3,5,poor navigation,Airport,40.65394493682281,-73.7453065675148,2024-01-28 08:06:00
3125,4.13,7.46,3,clean vehicle,Downtown,40.74695384676914,-74.01289179535165,2024-01-28 09:25:00
9352,22.47,29.44,5,traffic delay,Commercial District,40.73113530192103,-73.98062133459698,2024-01-28 10:32:00
3428,20.71,24.6,4,reasonable price,Suburb West,40.7307261346718,-74.05740514990195,2024-01-28 10:51:00
8725,20.67,29.1,5,pleasant journey,Suburb West,40.68844006159629,-74.11444747761144,2024-01-28 11:16:00
4310,11.16,17.13,5,long wait,Uptown,40.76272698359544,-73.97968554961317,2024-01-28 12:14:00
7737,4.47,5.51,4,friendly driver,Suburb West,40.753307919390245,-74.11351663108496,2024-01-28 12:49:00
8939,23.92,33.05,5,clean vehicle,University Area,40.77942657015925,-73.98207463708995,2024-01-28 13:03:00
8069,7.03,10.88,2,professional service,Midtown,40.76383809380091,-73.97722387745189,2024-01-28 14:13:00
2571,3.13,8.33,4,noisy vehicle,Residential North,40.87950801734741,-73.92114807233236,2024-01-28 15:08:00
4810,29.61,35.48,4,punctual driver,Downtown,40.72313449653117,-74.05286782147779,2024-01-28 15:09:00
9905,16.69,21.45,5,outstanding service,Airport,40.611833987933906,-73.80167560631877,2024-01-28 15:34:00
4610,16.05,22.14,5,friendly driver,Uptown,40.77101239107052,-73.92778535849538,2024-01-28 16:39:00
9905,25.02,28.03,5,great experience,Residential South,40.647977779273305,-73.91586671524675,2024-01-28 17:14:00
6068,29.81,40.53,3,rough ride,Downtown,40.6972514005566,-74.04722304362323,2024-01-28 17:25:00
8421,2.08,5.27,4,great experience,Residential North,40.840759912498484,-73.88469942169912,2024-01-28 17:30:00
7012,8.32,10.36,4,expensive fare,Commercial District,40.77988961088712,-73.97687990992428,2024-01-28 17:37:00
5491,10.71,14.72,5,quick response,Commercial District,40.78725560166424,-73.97759136386149,2024-01-28 18:55:00
6947,8.85,12.0,4,wrong route,Uptown,40.816239084106705,-74.01717531258117,2024-01-29 01:18:00
3353,7.15,10.6,3,highly recommend,University Area,40.78255084358858,-73.98147946406716,2024-01-29 01:59:00
6988,14.37,16.86,5,wrong route,Downtown,40.66813489945499,-73.97124259702098,2024-01-29 02:17:00
7852,3.97,12.2,5,reasonable price,Uptown,40.79805261287493,-73.97442521665998,2024-01-29 02:20:00
1302,26.7,35.18,5,professional service,Residential South,40.734111758360356,-73.92699279666765,2024-01-29 04:38:00
1189,7.57,12.51,5,noisy vehicle,Airport,40.63728510809005,-73.80890080497691,2024-01-29 05:46:00
1671,8.2,10.94,5,amazing driver,University Area,40.84737261136105,-73.95324831078861,2024-01-29 06:56:00
8179,27.43,38.4,5,friendly driver,Midtown,40.779163174681315,-74.00926982011723,2024-01-29 07:50:00
6078,10.05,11.27,2,wrong route,University Area,40.85336085500444,-73.97558366443636,2024-01-29 08:55:00
7928,58.95,70.87,3,good value,Residential North,40.901044553414415,-73.96015498443924,2024-01-29 12:45:00
9407,61.74,76.1,5,friendly driver,Downtown,40.7421170819994,-73.99595443127248,2024-01-29 14:47:00
7656,5.35,10.23,3,great experience,Residential South,40.72958345731855,-73.98429049597257,2024-01-29 15:04:00
9599,19.06,26.41,5,rude driver,Downtown,40.691006025088456,-73.98704568163424,2024-01-29 16:23:00
2908,36.71,47.29,3,amazing driver,Downtown,40.705264397130904,-74.01680438598578,2024-01-29 17:28:00
1630,47.39,57.02,4,expensive fare,Suburb West,40.73557225483676,-74.06997467049115,2024-01-29 17:45:00
4840,54.0,66.61,4,perfect ride,Airport,40.61808449205589,-73.74297421513003,2024-01-29 19:45:00
3814,29.98,37.61,4,late pickup,Residential North,40.86704727916161,-73.89755461443994,2024-01-29 20:08:00
5358,18.42,25.95,4,rude driver,Suburb East,40.70843605509825,-73.98419567155699,2024-01-29 20:34:00
8357,21.89,29.82,1,on time,Suburb West,40.737654838261165,-74.0686623627352,2024-01-29 20:39:00
1784,8.83,13.02,4,excellent service,Suburb West,40.75244205118714,-74.03270243350352,2024-01-29 21:28:00
6207,8.57,11.47,5,rough ride,Suburb East,40.66931609658463,-73.92692874735131,2024-01-30 02:50:00
8629,12.97,16.15,5,expensive fare,Residential North,40.85970553309559,-73.95357068377054,2024-01-30 04:31:00
4850,3.03,6.63,5,late pickup,Midtown,40.77730972427724,-74.03203106880243,2024-01-30 05:34:00
1038,15.89,20.27,5,pleasant journey,Downtown,40.68226340327579,-74.03758034703368,2024-01-30 06:56:00
6472,29.74,40.06,2,good value,Residential South,40.674291304847706,-73.98811730037589,2024-01-30 08:27:00
8059,5.95,4.91,5,noisy vehicle,Suburb East,40.693210055265055,-73.90376456597497,2024-01-30 08:41:00
7869,6.58,13.75,4,satisfied customer,Commercial District,40.71665314116091,-73.95457212146717,2024-01-30 09:06:00
1876,3.37,8.63,5,comfortable car,Airport,40.59699014804976,-73.82285078160469,2024-01-30 10:21:00
2306,13.96,20.0,5,efficient service,Suburb West,40.680055833652354,-74.05767913224626,2024-01-30 10:54:00
3599,18.74,24.68,4,excellent driver,Residential South,40.649503783769454,-73.98220403377186,2024-01-30 11:54:00
3744,19.86,27.28,4,highly recommend,Airport,40.67661453165586,-73.80269646015525,2024-01-30 13:21:00
2136,3.03,7.17,2,noisy vehicle,University Area,40.8504348524691,-73.97899636691723,2024-01-30 13:27:00
1963,6.22,12.19,2,expensive fare,Airport,40.61111087146716,-73.82319411462537,2024-01-30 13:42:00
8239,12.84,16.93,3,noisy vehicle,Commercial District,40.75120361790822,-73.95047235453303,2024-01-30 18:24:00
5380,30.49,36.67,2,excellent service,Airport,40.63740489672188,-73.74899278565218,2024-01-30 19:41:00
9795,17.52,22.7,5,outstanding service,Uptown,40.81142776812823,-73.9780302554359,2024-01-30 20:50:00
3911,16.5,20.95,4,amazing driver,Commercial District,40.76246147818743,-74.02907796355548,2024-01-30 20:51:00
6658,5.2,4.82,4,rude driver,University Area,40.771842060254016,-73.92245284160524,2024-01-30 21:18:00
9656,12.4,14.53,5,highly recommend,Residential North,40.85444807304181,-73.96699564379702,2024-01-30 22:32:00
9150,26.87,33.42,4,perfect ride,Midtown,40.792224394574134,-73.99671296693191,2024-01-30 23:08:00
6626,8.89,15.54,3,professional service,Commercial District,40.715142518368246,-73.9698653752417,2024-01-30 23:09:00
5637,6.34,11.85,5,late pickup,University Area,40.82010595314428,-74.00954316326523,2024-01-30 23:22:00
8842,21.48,24.62,4,reasonable price,Residential South,40.7041735112829,-73.93732120085897,2024-01-30 23:47:00
3590,8.68,9.85,2,great experience,Downtown,40.682951412542415,-73.97524444490007,2024-01-31 01:13:00
7799,25.08,31.93,5,comfortable car,Suburb West,40.67923637223472,-74.06395292914499,2024-01-31 03:12:00
5777,13.4,20.19,3,pleasant journey,Residential South,40.689344099542595,-73.97394700858219,2024-01-31 03:33:00
7471,11.38,13.2,4,late pickup,Suburb West,40.710444127081665,-74.07068252088037,2024-01-31 07:02:00
5146,5.73,7.06,4,noisy vehicle,Suburb West,40.741581540622995,-74.07069330017579,2024-01-31 07:29:00
8314,4.39,8.89,5,on time,Suburb West,40.70452214028671,-74.05657271514308,2024-01-31 09:52:00
1404,3.55,5.69,4,great experience,Residential South,40.650356284341264,-73.91761793326565,2024-01-31 10:05:00
5799,7.19,9.93,3,good music,Airport,40.60586825273294,-73.75545284565041,2024-01-31 10:47:00
5324,6.87,9.26,2,bad experience,Midtown,40.74895217439841,-74.00874454525913,2024-01-31 14:42:00
1666,4.08,9.0,4,uncomfortable seats,Midtown,40.74637643590462,-73.94834280976406,2024-01-31 16:22:00
4778,4.79,6.16,3,quick response,University Area,40.77494465661909,-73.97731221516678,2024-01-31 19:46:00
9189,8.15,15.19,5,rough ride,Midtown,40.7803362199184,-74.01189648567326,2024-01-31 20:00:00
7907,31.32,43.86,4,quick response,Suburb East,40.70224646509447,-73.95011189023813,2024-01-31 20:55:00
3717,11.0,14.11,5,outstanding service,Residential North,40.84354273553222,-73.92757689905831,2024-01-31 21:52:00
8941,3.96,8.59,4,punctual driver,Downtown,40.67825640066499,-73.96735549886027,2024-01-31 22:11:00
6256,7.55,10.73,5,dirty car,Suburb West,40.7300551756069,-74.06721526348187,2024-01-31 23:53:00
5232,9.62,16.33,4,punctual driver,Suburb East,40.657809461691336,-73.94404213500935,2024-02-01 05:39:00
6951,59.54,70.51,5,perfect ride,Uptown,40.8296400116974,-73.93599891505116,2024-02-01 09:26:00
4530,6.9,10.82,5,poor navigation,Uptown,40.78846452179992,-73.93653450864977,2024-02-01 09:46:00
8294,15.8,20.38,3,rough ride,Residential South,40.7145794359818,-73.98178460538952,2024-02-01 10:16:00
3712,8.31,12.09,5,perfect ride,Commercial District,40.769414219680286,-73.97318528639508,2024-02-01 10:21:00
3731,71.62,87.42,5,expensive fare,Suburb West,40.71351377932812,-74.0325819289182,2024-02-01 10:33:00
4170,9.56,14.07,4,bad experience,Downtown,40.6689171755166,-74.04040810640936,2024-02-01 12:32:00
3190,30.93,35.27,5,uncomfortable seats,Airport,40.68349073887153,-73.74902451633258,2024-02-01 14:17:00
2854,36.94,45.28,4,clean vehicle,Downtown,40.71690678586568,-73.95992621611005,2024-02-01 16:03:00
6401,14.58,19.14,5,top quality,Residential North,40.83383042861512,-73.97746740282443,2024-02-01 16:37:00
5621,1.98,3.05,2,amazing driver,Residential North,40.877555691955855,-73.9640639048608,2024-02-01 16:47:00
7078,5.1,7.54,4,clean vehicle,Residential South,40.73835815367353,-73.91631069463672,2024-02-01 18:23:00
8560,104.59,127.82,4,good music,Residential South,40.64440870198049,-73.91623434492315,2024-02-01 18:54:00
4812,70.11,85.4,4,excellent driver,University Area,40.776459549017666,-74.00942108504448,2024-02-01 21:06:00
7190,14.77,19.61,5,noisy vehicle,Residential North,40.87138513226178,-73.92190063558864,2024-02-01 22:46:00
3156,3.31,7.75,5,wonderful trip,Downtown,40.759615816622755,-73.9761126688816,2024-02-01 23:09:00
6088,10.67,17.2,5,rude driver,Airport,40.62938851221088,-73.78410262329575,2024-02-02 00:06:00
4173,3.45,7.18,5,perfect ride,Suburb West,40.696478853336494,-74.03251583338283,2024-02-02 00:31:00
5968,53.1,64.22,3,rough ride,Suburb East,40.71689067243921,-73.95157685417352,2024-02-02 01:10:00
8175,12.71,18.47,4,friendly driver,Suburb East,40.660020679599604,-73.97961408659908,2024-02-02 03:27:00
5203,18.9,26.44,3,quick response,Commercial District,40.78389904321417,-74.0075491980068,2024-02-02 03:42:00
1536,13.1,19.13,5,clean vehicle,Residential South,40.71417547888825,-73.93708202664563,2024-02-02 04:52:00
2704,24.39,31.83,3,rude driver,Midtown,40.738981676887,-73.93853338988748,2024-02-02 06:03:00
9787,5.73,7.61,3,dirty car,University Area,40.76738730288763,-74.00088927684946,2024-02-02 06:14:00
3806,13.47,14.05,4,clean vehicle,Airport,40.60603527660167,-73.81210370825323,2024-02-02 07:31:00
7038,8.25,13.97,5,very smooth ride,Suburb West,40.69382441142519,-74.03184727721892,2024-02-02 07:41:00
6600,11.75,13.15,5,professional service,University Area,40.834249583350925,-73.9376553212066,2024-02-02 08:42:00
4762,18.75,21.47,3,uncomfortable seats,Residential North,40.90634772528526,-73.91547201898769,2024-02-02 09:01:00
5815,7.48,11.02,5,top quality,Suburb East,40.638561878766495,-73.91049255541809,2024-02-02 09:53:00
5431,4.85,11.07,5,great experience,University Area,40.84704037245582,-73.93653174864609,2024-02-02 10:44:00
5021,5.49,7.18,5,excellent service,Downtown,40.67479562077482,-73.9822089946335,2024-02-02 10:47:00
9002,28.82,33.41,4,bad experience,Residential South,40.716745837700934,-73.98777319778473,2024-02-02 13:23:00
4672,5.0,7.19,2,late pickup,Suburb West,40.731489032839164,-74.0516893601701,2024-02-02 14:14:00
3472,14.57,19.35,3,safe driving,Residential South,40.69708439115403,-73.97877421355557,2024-02-02 14:33:00
7488,22.11,27.45,4,good value,Residential North,40.87487208451363,-73.89065926770664,2024-02-02 14:34:00
6604,13.54,19.1,4,amazing driver,Residential South,40.74027196891333,-73.9604574125955,2024-02-02 15:10:00
6291,10.04,13.5,3,reasonable price,Suburb East,40.67884960962041,-73.95810305863515,2024-02-02 15:13:00
5887,23.64,31.17,1,wonderful trip,Uptown,40.81635283487923,-73.94971893078687,2024-02-02 15:35:00
7806,2.54,6.56,5,excellent service,Midtown,40.774378899859876,-74.02603837486726,2024-02-02 16:55:00
6122,8.88,14.17,5,excellent service,University Area,40.79765162541846,-73.96969022165143,2024-02-02 17:03:00
5555,7.87,9.71,4,reasonable price,Residential South,40.71492129859651,-74.00290286786671,2024-02-02 18:18:00
4725,6.07,10.81,4,wonderful trip,Residential North,40.90568890262149,-73.97784184121012,2024-02-02 18:42:00
5243,3.21,7.67,4,long wait,Commercial District,40.76837762147908,-74.00023001908609,2024-02-02 20:19:00
5225,28.56,42.0,4,satisfied customer,Commercial District,40.77294106368265,-73.99143854377984,2024-02-02 22:54:00
3672,40.14,52.46,5,poor navigation,Suburb East,40.663829671555185,-73.95503680440461,2024-02-02 23:24:00
1525,4.98,10.46,4,punctual driver,Residential North,40.826817733044095,-73.96866874409102,2024-02-02 23:54:00
9666,6.08,8.97,3,rude driver,University Area,40.80173244033662,-73.95695808688878,2024-02-03 00:35:00
6136,35.64,42.87,4,top quality,Residential South,40.65880653946404,-73.9942312694838,2024-02-03 01:01:00
8970,27.44,35.94,5,excellent driver,Midtown,40.72114602138368,-73.97393327322943,2024-02-03 01:15:00
4828,9.64,17.71,5,traffic delay,Residential South,40.671603883288626,-73.91545051325467,2024-02-03 01:43:00
8385,44.91,53.95,2,professional service,Commercial District,40.76134493944722,-73.93700934417099,2024-02-03 02:29:00
2560,13.34,20.23,5,uncomfortable seats,Uptown,40.752973666387014,-73.93573637931813,2024-02-03 04:41:00
5497,9.72,16.6,5,efficient service,Residential South,40.68382256507225,-73.97296028722303,2024-02-03 06:46:00
7052,3.02,6.55,4,outstanding service,Downtown,40.752802957053476,-73.96339379354824,2024-02-03 06:46:00
2252,10.04,13.51,5,late pickup,Residential North,40.8603238775951,-73.95975336553423,2024-02-03 07:06:00
3383,29.68,36.79,4,friendly driver,Midtown,40.77269109458462,-73.99866305404582,2024-02-03 08:09:00
9322,34.78,45.42,4,noisy vehicle,Downtown,40.758757258762905,-73.9967876763649,2024-02-03 08:12:00
3192,26.21,35.18,2,excellent service,University Area,40.810458820263825,-73.93637148047682,2024-02-03 08:17:00
4419,4.83,6.47,5,quick response,Suburb West,40.74417450184067,-74.10475637040021,2024-02-03 10:09:00
8190,31.9,42.31,5,comfortable car,Suburb East,40.63666271955201,-73.89977429603543,2024-02-03 11:23:00
1340,6.56,10.76,4,rude driver,Suburb East,40.64227999122097,-73.94212962179603,2024-02-03 11:23:00
2290,20.16,28.47,2,quick response,Commercial District,40.778170735114344,-74.00975463061296,2024-02-03 11:34:00
8164,31.22,43.13,3,pleasant journey,Midtown,40.793213306232744,-73.93694474851148,2024-02-03 14:05:00
4191,4.98,7.95,4,good value,University Area,40.80337898652903,-73.98521793807137,2024-02-03 14:41:00
7316,31.19,40.95,4,rough ride,Commercial District,40.79845831899912,-74.01145262826337,2024-02-03 14:47:00
9820,10.43,16.6,2,excellent service,Midtown,40.76025587938373,-73.94327342871851,2024-02-03 15:44:00
1154,31.68,41.56,4,rough ride,Airport,40.68151761599775,-73.77726528250926,2024-02-03 16:02:00
6142,21.49,29.41,4,reasonable price,Residential South,40.679854350625675,-73.98334126911075,2024-02-03 16:20:00
7283,19.98,27.7,5,wrong route,Suburb West,40.711619671153684,-74.07580350488786,2024-02-03 18:40:00
4356,7.66,15.39,3,clean vehicle,Downtown,40.74977991535922,-73.96634901643861,2024-02-03 18:59:00
2435,23.09,27.91,5,rude driver,Airport,40.60661025047988,-73.75383986784674,2024-02-03 19:06:00
1502,26.18,32.02,3,safe driving,Downtown,40.71808303560924,-74.05349848481092,2024-02-03 20:28:00
6051,2.8,9.39,5,good music,Airport,40.63550607103942,-73.76523644534302,2024-02-03 20:58:00
4788,9.21,13.73,4,dirty car,Airport,40.64070807182041,-73.79204150234116,2024-02-03 22:57:00
8761,38.23,49.16,1,punctual driver,Airport,40.64504680645053,-73.81384031213364,2024-02-04 02:39:00
4444,6.4,6.95,3,outstanding service,Downtown,40.692880616108546,-74.03355271305713,2024-02-04 03:07:00
7413,6.4,16.37,4,top quality,Commercial District,40.80584728204271,-73.98484330232107,2024-02-04 03:47:00
2125,37.38,45.3,5,friendly driver,Residential North,40.867414445450855,-73.9326721427988,2024-02-04 04:39:00
1569,22.44,27.37,5,great experience,Downtown,40.66521118393264,-73.96622364224808,2024-02-04 05:53:00
6801,2.59,9.95,5,uncomfortable seats,Commercial District,40.71732921884374,-73.97309683923218,2024-02-04 06:38:00
6342,17.63,22.96,5,outstanding service,Residential South,40.654266161355544,-73.91376132856746,2024-02-04 09:11:00
